start_profile,strategy,weather_seed,status,loss_reason,months_played,final_budget,final_energy_autarky,final_citizen_satisfaction,final_supply_security,final_score,demand_growth_cap
challenge,wind_first,92,lost,bankrupt,12,0,46,49,17,9,2.0
challenge,wind_first,93,lost,bankrupt,12,0,49,49,17,9,2.0
challenge,wind_first,94,lost,bankrupt,12,0,49,49,17,9,2.0
challenge,wind_first,95,lost,bankrupt,12,0,49,49,17,9,2.0
challenge,wind_first,96,lost,bankrupt,12,0,49,49,17,9,2.0
challenge,wind_first,97,lost,bankrupt,12,0,49,49,17,9,2.0
challenge,wind_first,98,lost,bankrupt,12,0,49,49,17,9,2.0
challenge,wind_first,99,lost,bankrupt,12,0,49,49,17,9,2.0
challenge,wind_first,100,lost,bankrupt,13,0,49,52,12,10,2.0
challenge,balanced,1,lost,bankrupt,6,0,41,52,12,10,2.0
challenge,balanced,2,lost,bankrupt,6,0,41,52,12,10,2.0
challenge,balanced,3,lost,bankrupt,6,0,41,52,12,10,2.0
challenge,balanced,4,lost,bankrupt,6,0,41,52,12,10,2.0
challenge,balanced,5,lost,bankrupt,6,0,41,52,12,10,2.0
challenge,balanced,6,lost,bankrupt,6,0,41,52,12,10,2.0
challenge,balanced,7,lost,bankrupt,6,0,41,52,12,10,2.0
challenge,balanced,8,lost,bankrupt,6,0,42,52,12,10,2.0
challenge,balanced,9,lost,bankrupt,6,0,42,52,12,10,2.0
challenge,balanced,10,lost,bankrupt,6,0,42,52,12,10,2.0
challenge,balanced,11,lost,bankrupt,7,0,45,52,12,10,2.0
challenge,balanced,12,lost,bankrupt,7,0,45,52,12,10,2.0
challenge,balanced,13,lost,bankrupt,6,0,42,52,12,10,2.0
challenge,balanced,14,lost,bankrupt,6,0,42,52,12,10,2.0
challenge,balanced,15,lost,bankrupt,7,0,45,52,12,10,2.0
challenge,balanced,16,lost,bankrupt,7,0,45,52,12,10,2.0
challenge,balanced,17,lost,bankrupt,7,0,45,52,12,10,2.0
challenge,balanced,18,lost,bankrupt,7,0,45,52,12,10,2.0
challenge,balanced,19,lost,bankrupt,7,0,45,52,12,10,2.0
challenge,balanced,20,lost,bankrupt,7,0,45,52,12,10,2.0
challenge,balanced,21,lost,bankrupt,7,0,45,52,12,10,2.0
challenge,balanced,22,lost,bankrupt,6,0,45,52,12,10,2.0
challenge,balanced,23,lost,bankrupt,6,0,45,52,12,10,2.0
challenge,balanced,24,lost,bankrupt,6,0,45,52,12,10,2.0
challenge,balanced,25,lost,bankrupt,6,0,45,52,12,10,2.0
challenge,balanced,26,lost,bankrupt,6,0,45,52,12,10,2.0
challenge,balanced,27,lost,bankrupt,6,0,45,52,12,10,2.0
challenge,balanced,28,lost,bankrupt,6,0,45,52,12,10,2.0
challenge,balanced,29,lost,bankrupt,6,0,45,52,12,10,2.0
challenge,balanced,30,lost,bankrupt,6,0,45,52,12,10,2.0
challenge,balanced,31,lost,bankrupt,6,0,45,52,12,10,2.0
challenge,balanced,32,lost,bankrupt,6,0,45,52,12,10,2.0
challenge,balanced,33,lost,bankrupt,6,0,45,52,12,10,2.0
challenge,balanced,34,lost,bankrupt,6,0,45,52,12,10,2.0
challenge,balanced,35,lost,bankrupt,6,0,45,52,12,10,2.0
challenge,balanced,36,lost,bankrupt,6,0,45,52,12,10,2.0
challenge,balanced,37,lost,bankrupt,6,0,45,52,12,10,2.0
challenge,balanced,38,lost,bankrupt,6,0,45,52,12,10,2.0
challenge,balanced,39,lost,bankrupt,6,0,45,52,12,10,2.0
challenge,balanced,40,lost,bankrupt,6,0,45,52,12,10,2.0
challenge,balanced,41,lost,bankrupt,6,0,45,52,12,10,2.0
challenge,balanced,42,lost,bankrupt,6,0,45,52,12,10,2.0
challenge,balanced,43,lost,bankrupt,6,0,45,52,12,10,2.0
challenge,balanced,44,lost,bankrupt,6,0,45,52,12,10,2.0
challenge,balanced,45,lost,bankrupt,6,0,45,52,12,10,2.0
challenge,balanced,46,lost,bankrupt,6,0,45,52,12,10,2.0
challenge,balanced,47,lost,bankrupt,6,0,45,52,12,10,2.0
challenge,balanced,48,lost,bankrupt,6,0,45,52,12,10,2.0
challenge,balanced,49,lost,bankrupt,6,0,45,52,12,10,2.0
challenge,balanced,50,lost,bankrupt,6,0,45,52,12,10,2.0
challenge,balanced,51,lost,bankrupt,6,0,45,52,12,10,2.0
challenge,balanced,52,lost,bankrupt,6,0,45,52,12,10,2.0
challenge,balanced,53,lost,bankrupt,6,0,45,52,12,10,2.0
challenge,balanced,54,lost,bankrupt,6,0,45,52,12,10,2.0
challenge,balanced,55,lost,bankrupt,6,0,45,52,12,10,2.0
challenge,balanced,56,lost,bankrupt,6,0,45,52,12,10,2.0
challenge,balanced,57,lost,bankrupt,6,0,45,52,12,10,2.0
challenge,balanced,58,lost,bankrupt,6,0,45,52,12,10,2.0
challenge,balanced,59,lost,bankrupt,6,0,45,52,12,10,2.0
challenge,balanced,60,lost,bankrupt,6,0,45,52,12,10,2.0
challenge,balanced,61,lost,bankrupt,6,0,45,52,12,10,2.0
challenge,balanced,62,lost,bankrupt,6,0,45,52,12,10,2.0
challenge,balanced,63,lost,bankrupt,6,0,45,52,12,10,2.0
challenge,balanced,64,lost,bankrupt,6,0,45,52,12,10,2.0
challenge,balanced,65,lost,bankrupt,6,0,45,52,12,10,2.0
challenge,balanced,66,lost,bankrupt,6,0,45,52,12,10,2.0
challenge,balanced,67,lost,bankrupt,6,0,45,52,12,10,2.0
challenge,balanced,68,lost,bankrupt,6,0,45,52,12,10,2.0
challenge,balanced,69,lost,bankrupt,6,0,45,52,12,10,2.0
challenge,balanced,70,lost,bankrupt,6,0,45,52,12,10,2.0
challenge,balanced,71,lost,bankrupt,6,0,45,52,12,10,2.0
challenge,balanced,72,lost,bankrupt,6,0,45,52,12,10,2.0
challenge,balanced,73,lost,bankrupt,6,0,45,52,12,10,2.0
challenge,balanced,74,lost,bankrupt,6,0,45,52,12,10,2.0
challenge,balanced,75,lost,bankrupt,6,0,45,52,12,10,2.0
challenge,balanced,76,lost,bankrupt,6,0,45,52,12,10,2.0
challenge,balanced,77,lost,bankrupt,6,0,45,52,12,10,2.0
challenge,balanced,78,lost,bankrupt,6,0,45,52,12,10,2.0
challenge,balanced,79,lost,bankrupt,6,0,45,52,12,10,2.0
challenge,balanced,80,lost,bankrupt,6,0,45,52,12,10,2.0
challenge,balanced,81,lost,bankrupt,6,0,45,52,12,10,2.0
challenge,balanced,82,lost,bankrupt,6,0,45,52,12,10,2.0
challenge,balanced,83,lost,bankrupt,6,0,45,52,12,10,2.0
challenge,balanced,84,lost,bankrupt,6,0,45,52,12,10,2.0
challenge,balanced,85,lost,bankrupt,6,0,45,52,12,10,2.0
challenge,balanced,86,lost,bankrupt,6,0,45,52,12,10,2.0
challenge,balanced,87,lost,bankrupt,6,0,45,52,12,10,2.0
challenge,balanced,88,lost,bankrupt,6,0,45,52,12,10,2.0
challenge,balanced,89,lost,bankrupt,6,0,45,52,12,10,2.0
challenge,balanced,90,lost,bankrupt,6,0,45,52,12,10,2.0
challenge,balanced,91,lost,bankrupt,6,0,45,52,12,10,2.0
challenge,balanced,92,lost,bankrupt,6,0,45,52,12,10,2.0
challenge,balanced,93,lost,bankrupt,6,0,45,52,12,10,2.0
challenge,balanced,94,lost,bankrupt,6,0,45,52,12,10,2.0
challenge,balanced,95,lost,bankrupt,6,0,45,52,12,10,2.0
challenge,balanced,96,lost,bankrupt,6,0,45,52,12,10,2.0
challenge,balanced,97,lost,bankrupt,6,0,45,52,12,10,2.0
challenge,balanced,98,lost,bankrupt,6,0,45,52,12,10,2.0
challenge,balanced,99,lost,bankrupt,6,0,45,52,12,10,2.0
challenge,balanced,100,lost,bankrupt,6,0,41,52,12,10,2.0
challenge,storage_first,1,lost,bankrupt,5,0,10,50,15,7,2.0
challenge,storage_first,2,lost,bankrupt,5,0,10,50,15,7,2.0
challenge,storage_first,3,lost,bankrupt,5,0,10,50,15,7,2.0
challenge,storage_first,4,lost,bankrupt,5,0,10,50,15,7,2.0
challenge,storage_first,5,lost,bankrupt,5,0,10,50,15,7,2.0
challenge,storage_first,6,lost,bankrupt,5,0,10,50,15,7,2.0
challenge,storage_first,7,lost,bankrupt,5,0,10,50,15,7,2.0
challenge,storage_first,8,lost,bankrupt,5,0,10,50,15,7,2.0
challenge,storage_first,9,lost,bankrupt,5,0,10,50,15,7,2.0
challenge,storage_first,10,lost,bankrupt,5,0,10,50,15,7,2.0
challenge,storage_first,11,lost,bankrupt,5,0,10,50,15,7,2.0
challenge,storage_first,12,lost,bankrupt,5,0,10,50,15,7,2.0
challenge,storage_first,13,lost,bankrupt,5,0,10,50,15,7,2.0
challenge,storage_first,14,lost,bankrupt,5,0,10,50,15,7,2.0
challenge,storage_first,15,lost,bankrupt,5,0,10,50,15,7,2.0
challenge,storage_first,16,lost,bankrupt,5,0,10,50,15,7,2.0
challenge,storage_first,17,lost,bankrupt,5,0,10,50,15,7,2.0
challenge,storage_first,18,lost,bankrupt,5,0,10,50,15,7,2.0
challenge,storage_first,19,lost,bankrupt,5,0,10,50,15,7,2.0
challenge,storage_first,20,lost,bankrupt,5,0,10,50,15,7,2.0
challenge,storage_first,21,lost,bankrupt,5,0,10,50,15,7,2.0
challenge,storage_first,22,lost,bankrupt,5,0,8,50,15,6,2.0
challenge,storage_first,23,lost,bankrupt,5,0,8,50,15,6,2.0
challenge,storage_first,24,lost,bankrupt,5,0,8,50,15,6,2.0
challenge,storage_first,25,lost,bankrupt,5,0,8,50,15,6,2.0
challenge,storage_first,26,lost,bankrupt,5,0,8,50,15,6,2.0
challenge,storage_first,27,lost,bankrupt,5,0,8,50,15,6,2.0
challenge,storage_first,28,lost,bankrupt,5,0,8,50,15,6,2.0
challenge,storage_first,29,lost,bankrupt,5,0,8,50,15,6,2.0
challenge,storage_first,30,lost,bankrupt,5,0,8,50,15,6,2.0
challenge,storage_first,31,lost,bankrupt,5,0,8,50,15,6,2.0
challenge,storage_first,32,lost,bankrupt,5,0,8,50,15,6,2.0
challenge,storage_first,33,lost,bankrupt,5,0,8,50,15,6,2.0
challenge,storage_first,34,lost,bankrupt,5,0,8,50,15,6,2.0
challenge,storage_first,35,lost,bankrupt,5,0,8,50,15,6,2.0
challenge,storage_first,36,lost,bankrupt,5,0,8,50,15,6,2.0
challenge,storage_first,37,lost,bankrupt,5,0,7,50,15,6,2.0
challenge,storage_first,38,lost,bankrupt,5,0,7,50,15,6,2.0
challenge,storage_first,39,lost,bankrupt,5,0,7,50,15,6,2.0
challenge,storage_first,40,lost,bankrupt,5,0,7,50,15,6,2.0
challenge,storage_first,41,lost,bankrupt,5,0,7,50,15,6,2.0
challenge,storage_first,42,lost,bankrupt,5,0,7,50,15,6,2.0
challenge,storage_first,43,lost,bankrupt,5,0,7,50,15,6,2.0
challenge,storage_first,44,lost,bankrupt,5,0,7,50,15,6,2.0
challenge,storage_first,45,lost,bankrupt,5,0,7,50,15,6,2.0
challenge,storage_first,46,lost,bankrupt,5,0,7,50,15,6,2.0
challenge,storage_first,47,lost,bankrupt,5,0,6,50,15,6,2.0
challenge,storage_first,48,lost,bankrupt,5,0,6,50,15,6,2.0
challenge,storage_first,49,lost,bankrupt,5,0,6,50,15,6,2.0
challenge,storage_first,50,lost,bankrupt,5,0,6,50,15,6,2.0
challenge,storage_first,51,lost,bankrupt,5,0,6,50,15,6,2.0
challenge,storage_first,52,lost,bankrupt,5,0,12,50,15,7,2.0
challenge,storage_first,53,lost,bankrupt,5,0,12,50,15,7,2.0
challenge,storage_first,54,lost,bankrupt,5,0,12,50,15,7,2.0
challenge,storage_first,55,lost,bankrupt,5,0,12,50,15,7,2.0
challenge,storage_first,56,lost,bankrupt,5,0,12,50,15,7,2.0
challenge,storage_first,57,lost,bankrupt,5,0,12,50,15,7,2.0
challenge,storage_first,58,lost,bankrupt,5,0,12,50,15,7,2.0
challenge,storage_first,59,lost,bankrupt,5,0,12,50,15,7,2.0
challenge,storage_first,60,lost,bankrupt,5,0,12,50,15,7,2.0
challenge,storage_first,61,lost,bankrupt,5,0,12,50,15,7,2.0
challenge,storage_first,62,lost,bankrupt,5,0,12,50,15,7,2.0
challenge,storage_first,63,lost,bankrupt,5,0,12,50,15,7,2.0
challenge,storage_first,64,lost,bankrupt,5,0,12,50,15,7,2.0
challenge,storage_first,65,lost,bankrupt,5,0,12,50,15,7,2.0
challenge,storage_first,66,lost,bankrupt,5,0,12,50,15,7,2.0
challenge,storage_first,67,lost,bankrupt,5,0,12,50,15,7,2.0
challenge,storage_first,68,lost,bankrupt,5,0,12,50,15,7,2.0
challenge,storage_first,69,lost,bankrupt,5,0,12,50,15,7,2.0
challenge,storage_first,70,lost,bankrupt,5,0,12,50,15,7,2.0
challenge,storage_first,71,lost,bankrupt,5,0,12,50,15,7,2.0
challenge,storage_first,72,lost,bankrupt,5,0,12,50,15,7,2.0
challenge,storage_first,73,lost,bankrupt,5,0,12,50,15,7,2.0
challenge,storage_first,74,lost,bankrupt,5,0,12,50,15,7,2.0
challenge,storage_first,75,lost,bankrupt,5,0,12,50,15,7,2.0
challenge,storage_first,76,lost,bankrupt,5,0,12,50,15,7,2.0
challenge,storage_first,77,lost,bankrupt,5,0,12,50,15,7,2.0
challenge,storage_first,78,lost,bankrupt,5,0,12,50,15,7,2.0
challenge,storage_first,79,lost,bankrupt,5,0,12,50,15,7,2.0
challenge,storage_first,80,lost,bankrupt,5,0,12,50,15,7,2.0
challenge,storage_first,81,lost,bankrupt,5,0,12,50,15,7,2.0
challenge,storage_first,82,lost,bankrupt,5,0,12,50,15,7,2.0
challenge,storage_first,83,lost,bankrupt,5,0,12,50,15,7,2.0
challenge,storage_first,84,lost,bankrupt,5,0,12,50,15,7,2.0
challenge,storage_first,85,lost,bankrupt,5,0,12,50,15,7,2.0
challenge,storage_first,86,lost,bankrupt,5,0,12,50,15,7,2.0
challenge,storage_first,87,lost,bankrupt,5,0,10,50,15,7,2.0
challenge,storage_first,88,lost,bankrupt,5,0,10,50,15,7,2.0
challenge,storage_first,89,lost,bankrupt,5,0,10,50,15,7,2.0
challenge,storage_first,90,lost,bankrupt,5,0,10,50,15,7,2.0
challenge,storage_first,91,lost,bankrupt,5,0,10,50,15,7,2.0
challenge,storage_first,92,lost,bankrupt,5,0,10,50,15,7,2.0
challenge,storage_first,93,lost,bankrupt,5,0,10,50,15,7,2.0
challenge,storage_first,94,lost,bankrupt,5,0,10,50,15,7,2.0
challenge,storage_first,95,lost,bankrupt,5,0,10,50,15,7,2.0
challenge,storage_first,96,lost,bankrupt,5,0,10,50,15,7,2.0
challenge,storage_first,97,lost,bankrupt,5,0,10,50,15,7,2.0
challenge,storage_first,98,lost,bankrupt,5,0,10,50,15,7,2.0
challenge,storage_first,99,lost,bankrupt,5,0,10,50,15,7,2.0
challenge,storage_first,100,lost,bankrupt,5,0,10,50,15,7,2.0
challenge,subsidy_first,1,lost,bankrupt,6,0,100,65,4,16,2.0
challenge,subsidy_first,2,lost,bankrupt,6,0,100,65,4,16,2.0
challenge,subsidy_first,3,lost,bankrupt,6,0,100,65,4,16,2.0
challenge,subsidy_first,4,lost,bankrupt,6,0,100,65,4,16,2.0
challenge,subsidy_first,5,lost,bankrupt,6,0,100,65,4,16,2.0
challenge,subsidy_first,6,lost,bankrupt,6,0,100,65,4,16,2.0
challenge,subsidy_first,7,lost,bankrupt,6,0,100,65,4,16,2.0
challenge,subsidy_first,8,lost,bankrupt,6,0,95,65,4,15,2.0
challenge,subsidy_first,9,lost,bankrupt,6,0,95,65,4,15,2.0
challenge,subsidy_first,10,lost,bankrupt,6,0,95,65,4,15,2.0
challenge,subsidy_first,11,lost,bankrupt,6,0,95,65,4,15,2.0
challenge,subsidy_first,12,lost,bankrupt,6,0,95,65,4,15,2.0
challenge,subsidy_first,13,lost,bankrupt,6,0,83,65,4,14,2.0
challenge,subsidy_first,14,lost,bankrupt,6,0,83,65,4,14,2.0
challenge,subsidy_first,15,lost,bankrupt,6,0,100,65,4,16,2.0
challenge,subsidy_first,16,lost,bankrupt,6,0,100,65,4,16,2.0
challenge,subsidy_first,17,lost,bankrupt,6,0,100,65,4,16,2.0
challenge,subsidy_first,18,lost,bankrupt,6,0,100,65,4,16,2.0
challenge,subsidy_first,19,lost,bankrupt,6,0,100,65,4,16,2.0
challenge,subsidy_first,20,lost,bankrupt,6,0,100,65,4,16,2.0
challenge,subsidy_first,21,lost,bankrupt,6,0,100,65,4,16,2.0
challenge,subsidy_first,22,lost,bankrupt,6,0,100,65,4,16,2.0
challenge,subsidy_first,23,lost,bankrupt,6,0,100,65,4,16,2.0
challenge,subsidy_first,24,lost,bankrupt,6,0,100,65,4,16,2.0
challenge,subsidy_first,25,lost,bankrupt,6,0,100,65,4,16,2.0
challenge,subsidy_first,26,lost,bankrupt,6,0,100,65,4,16,2.0
challenge,subsidy_first,27,lost,bankrupt,6,0,100,65,4,16,2.0
challenge,subsidy_first,28,lost,bankrupt,6,0,100,65,4,16,2.0
challenge,subsidy_first,29,lost,bankrupt,6,0,100,65,4,16,2.0
challenge,subsidy_first,30,lost,bankrupt,6,0,100,65,4,16,2.0
challenge,subsidy_first,31,lost,bankrupt,6,0,100,65,4,16,2.0
challenge,subsidy_first,32,lost,bankrupt,6,0,100,65,4,16,2.0
challenge,subsidy_first,33,lost,bankrupt,6,0,100,65,4,16,2.0
challenge,subsidy_first,34,lost,bankrupt,6,0,100,65,4,16,2.0
challenge,subsidy_first,35,lost,bankrupt,6,0,100,65,4,16,2.0
challenge,subsidy_first,36,lost,bankrupt,6,0,100,65,4,16,2.0
challenge,subsidy_first,37,lost,bankrupt,6,0,100,65,4,16,2.0
challenge,subsidy_first,38,lost,bankrupt,6,0,100,65,4,16,2.0
challenge,subsidy_first,39,lost,bankrupt,6,0,100,65,4,16,2.0
challenge,subsidy_first,40,lost,bankrupt,6,0,100,65,4,16,2.0
challenge,subsidy_first,41,lost,bankrupt,6,0,100,65,4,16,2.0
challenge,subsidy_first,42,lost,bankrupt,6,0,100,65,4,16,2.0
challenge,subsidy_first,43,lost,bankrupt,6,0,100,65,4,16,2.0
challenge,subsidy_first,44,lost,bankrupt,6,0,100,65,4,16,2.0
challenge,subsidy_first,45,lost,bankrupt,6,0,100,65,4,16,2.0
challenge,subsidy_first,46,lost,bankrupt,6,0,100,65,4,16,2.0
challenge,subsidy_first,47,lost,bankrupt,6,0,100,64,4,16,2.0
challenge,subsidy_first,48,lost,bankrupt,6,0,100,64,4,16,2.0
challenge,subsidy_first,49,lost,bankrupt,6,0,100,64,4,16,2.0
challenge,subsidy_first,50,lost,bankrupt,6,0,100,64,4,16,2.0
challenge,subsidy_first,51,lost,bankrupt,6,0,100,64,4,16,2.0
challenge,subsidy_first,52,lost,bankrupt,6,0,100,65,4,16,2.0
challenge,subsidy_first,53,lost,bankrupt,6,0,100,65,4,16,2.0
challenge,subsidy_first,54,lost,bankrupt,6,0,100,65,4,16,2.0
challenge,subsidy_first,55,lost,bankrupt,6,0,100,65,4,16,2.0
challenge,subsidy_first,56,lost,bankrupt,6,0,100,65,4,16,2.0
challenge,subsidy_first,57,lost,bankrupt,6,0,100,65,4,16,2.0
challenge,subsidy_first,58,lost,bankrupt,6,0,100,65,4,16,2.0
challenge,subsidy_first,59,lost,bankrupt,6,0,100,65,4,16,2.0
challenge,subsidy_first,60,lost,bankrupt,6,0,100,65,4,16,2.0
challenge,subsidy_first,61,lost,bankrupt,6,0,100,65,4,16,2.0
challenge,subsidy_first,62,lost,bankrupt,6,0,100,65,4,16,2.0
challenge,subsidy_first,63,lost,bankrupt,6,0,100,65,4,16,2.0
challenge,subsidy_first,64,lost,bankrupt,6,0,100,65,4,16,2.0
challenge,subsidy_first,65,lost,bankrupt,6,0,100,65,4,16,2.0
challenge,subsidy_first,66,lost,bankrupt,6,0,100,65,4,16,2.0
challenge,subsidy_first,67,lost,bankrupt,6,0,100,65,4,16,2.0
challenge,subsidy_first,68,lost,bankrupt,6,0,100,65,4,16,2.0
challenge,subsidy_first,69,lost,bankrupt,6,0,100,65,4,16,2.0
challenge,subsidy_first,70,lost,bankrupt,6,0,100,65,4,16,2.0
challenge,subsidy_first,71,lost,bankrupt,6,0,100,65,4,16,2.0
challenge,subsidy_first,72,lost,bankrupt,6,0,100,65,4,16,2.0
challenge,subsidy_first,73,lost,bankrupt,6,0,100,65,4,16,2.0
challenge,subsidy_first,74,lost,bankrupt,6,0,100,65,4,16,2.0
challenge,subsidy_first,75,lost,bankrupt,6,0,100,65,4,16,2.0
challenge,subsidy_first,76,lost,bankrupt,6,0,100,65,4,16,2.0
challenge,subsidy_first,77,lost,bankrupt,6,0,100,65,4,16,2.0
challenge,subsidy_first,78,lost,bankrupt,6,0,100,65,4,16,2.0
challenge,subsidy_first,79,lost,bankrupt,6,0,100,65,4,16,2.0
challenge,subsidy_first,80,lost,bankrupt,6,0,100,65,4,16,2.0
challenge,subsidy_first,81,lost,bankrupt,6,0,100,65,4,16,2.0
challenge,subsidy_first,82,lost,bankrupt,6,0,100,65,4,16,2.0
challenge,subsidy_first,83,lost,bankrupt,6,0,100,65,4,16,2.0
challenge,subsidy_first,84,lost,bankrupt,6,0,100,65,4,16,2.0
challenge,subsidy_first,85,lost,bankrupt,6,0,100,65,4,16,2.0
challenge,subsidy_first,86,lost,bankrupt,6,0,100,65,4,16,2.0
challenge,subsidy_first,87,lost,bankrupt,6,0,100,65,4,16,2.0
challenge,subsidy_first,88,lost,bankrupt,6,0,100,65,4,16,2.0
challenge,subsidy_first,89,lost,bankrupt,6,0,100,65,4,16,2.0
challenge,subsidy_first,90,lost,bankrupt,6,0,100,65,4,16,2.0
challenge,subsidy_first,91,lost,bankrupt,6,0,100,65,4,16,2.0
challenge,subsidy_first,92,lost,bankrupt,6,0,100,65,4,16,2.0
challenge,subsidy_first,93,lost,bankrupt,6,0,100,65,4,16,2.0
challenge,subsidy_first,94,lost,bankrupt,6,0,100,65,4,16,2.0
challenge,subsidy_first,95,lost,bankrupt,6,0,100,65,4,16,2.0
challenge,subsidy_first,96,lost,bankrupt,6,0,100,65,4,16,2.0
challenge,subsidy_first,97,lost,bankrupt,6,0,100,65,4,16,2.0
challenge,subsidy_first,98,lost,bankrupt,6,0,100,65,4,16,2.0
challenge,subsidy_first,99,lost,bankrupt,6,0,100,65,4,16,2.0
challenge,subsidy_first,100,lost,bankrupt,6,0,100,65,4,16,2.0
challenge,adaptive,1,lost,bankrupt,9,0,39,54,12,9,2.0
challenge,adaptive,2,lost,bankrupt,9,0,39,54,12,9,2.0
challenge,adaptive,3,lost,bankrupt,9,0,39,54,12,9,2.0
challenge,adaptive,4,lost,bankrupt,9,0,46,54,12,10,2.0
challenge,adaptive,5,lost,bankrupt,9,0,46,54,12,10,2.0
challenge,adaptive,6,lost,bankrupt,9,0,46,54,12,10,2.0
challenge,adaptive,7,lost,bankrupt,9,0,46,54,12,10,2.0
challenge,adaptive,8,lost,bankrupt,8,0,54,52,12,11,2.0
challenge,adaptive,9,lost,bankrupt,8,0,54,52,12,11,2.0
challenge,adaptive,10,lost,bankrupt,8,0,54,52,12,11,2.0
challenge,adaptive,11,lost,bankrupt,11,0,46,36,7,7,2.0
challenge,adaptive,12,lost,bankrupt,11,0,46,36,7,7,2.0
challenge,adaptive,13,lost,bankrupt,8,0,60,34,12,10,2.0
challenge,adaptive,14,lost,bankrupt,8,0,60,34,12,10,2.0
challenge,adaptive,15,lost,bankrupt,7,0,59,35,12,9,2.0
challenge,adaptive,16,lost,bankrupt,7,0,59,35,12,9,2.0
challenge,adaptive,17,lost,bankrupt,7,0,59,35,12,9,2.0
challenge,adaptive,18,lost,bankrupt,7,0,59,35,12,9,2.0
challenge,adaptive,19,lost,bankrupt,7,0,59,35,12,9,2.0
challenge,adaptive,20,lost,bankrupt,7,0,59,35,12,9,2.0
challenge,adaptive,21,lost,bankrupt,8,0,60,34,12,10,2.0
challenge,adaptive,22,lost,bankrupt,8,0,60,34,12,10,2.0
challenge,adaptive,23,lost,bankrupt,8,0,60,34,12,10,2.0
challenge,adaptive,24,lost,bankrupt,9,0,49,33,12,8,2.0
challenge,adaptive,25,lost,bankrupt,9,0,49,33,12,8,2.0
challenge,adaptive,26,lost,bankrupt,9,0,46,54,12,10,2.0
challenge,adaptive,27,lost,bankrupt,9,0,46,54,12,10,2.0
challenge,adaptive,28,lost,bankrupt,9,0,46,54,12,10,2.0
challenge,adaptive,29,lost,bankrupt,9,0,46,54,12,10,2.0
challenge,adaptive,30,lost,bankrupt,9,0,46,54,12,10,2.0
challenge,adaptive,31,lost,bankrupt,9,0,46,54,12,10,2.0
challenge,adaptive,32,lost,bankrupt,9,0,46,54,12,10,2.0
challenge,adaptive,33,lost,bankrupt,9,0,46,54,12,10,2.0
challenge,adaptive,34,lost,bankrupt,9,0,45,54,12,10,2.0
challenge,adaptive,35,lost,bankrupt,9,0,45,54,12,10,2.0
challenge,adaptive,36,lost,bankrupt,9,0,45,54,12,10,2.0
challenge,adaptive,37,lost,bankrupt,9,0,45,54,12,10,2.0
challenge,adaptive,38,lost,bankrupt,9,0,45,54,12,10,2.0
challenge,adaptive,39,lost,bankrupt,9,0,45,54,12,10,2.0
challenge,adaptive,40,lost,bankrupt,9,0,45,54,12,10,2.0
challenge,adaptive,41,lost,bankrupt,9,0,45,54,12,10,2.0
challenge,adaptive,42,lost,bankrupt,9,0,45,54,12,10,2.0
challenge,adaptive,43,lost,bankrupt,7,0,59,35,12,9,2.0
challenge,adaptive,44,lost,bankrupt,7,0,59,35,12,9,2.0
challenge,adaptive,45,lost,bankrupt,7,0,59,35,12,9,2.0
challenge,adaptive,46,lost,bankrupt,7,0,59,35,12,9,2.0
challenge,adaptive,47,lost,bankrupt,7,0,59,35,12,9,2.0
challenge,adaptive,48,lost,bankrupt,8,0,56,34,12,9,2.0
challenge,adaptive,49,lost,bankrupt,8,0,56,34,12,9,2.0
challenge,adaptive,50,lost,bankrupt,8,0,56,34,12,9,2.0
challenge,adaptive,51,lost,bankrupt,8,0,56,34,12,9,2.0
challenge,adaptive,52,lost,bankrupt,6,0,61,36,12,10,2.0
challenge,adaptive,53,lost,bankrupt,6,0,61,36,12,10,2.0
challenge,adaptive,54,lost,bankrupt,6,0,61,36,12,10,2.0
challenge,adaptive,55,lost,bankrupt,6,0,61,36,12,10,2.0
challenge,adaptive,56,lost,bankrupt,6,0,61,36,12,10,2.0
challenge,adaptive,57,lost,bankrupt,6,0,61,36,12,10,2.0
challenge,adaptive,58,lost,bankrupt,6,0,61,36,12,10,2.0
challenge,adaptive,59,lost,bankrupt,6,0,61,36,12,10,2.0
challenge,adaptive,60,lost,bankrupt,6,0,61,36,12,10,2.0
challenge,adaptive,61,lost,bankrupt,8,0,56,34,12,9,2.0
challenge,adaptive,62,lost,bankrupt,8,0,56,34,12,9,2.0
challenge,adaptive,63,lost,bankrupt,9,0,40,54,12,10,2.0
challenge,adaptive,64,lost,bankrupt,9,0,40,54,12,10,2.0
challenge,adaptive,65,lost,bankrupt,9,0,40,54,12,10,2.0
challenge,adaptive,66,lost,bankrupt,9,0,40,54,12,10,2.0
challenge,adaptive,67,lost,bankrupt,9,0,40,54,12,10,2.0
challenge,adaptive,68,lost,bankrupt,9,0,40,54,12,10,2.0
challenge,adaptive,69,lost,bankrupt,9,0,40,54,12,10,2.0
challenge,adaptive,70,lost,bankrupt,9,0,40,54,12,10,2.0
challenge,adaptive,71,lost,bankrupt,9,0,40,54,12,10,2.0
challenge,adaptive,72,lost,bankrupt,9,0,40,54,12,10,2.0
challenge,adaptive,73,lost,bankrupt,9,0,40,54,12,10,2.0
challenge,adaptive,74,lost,bankrupt,9,0,40,54,12,10,2.0
challenge,adaptive,75,lost,bankrupt,9,0,40,54,12,10,2.0
